28	8134
28	5746
29	664
29	1050
29	4535
29	2771
29	1848
29	7383
29	7722
29	4508
29	3507
29	6782
30	6267
30	8519
30	8091
30	5167
30	7413
30	5248
30	1223
30	515
30	4556
30	9954
31	679
31	4605
31	9348
31	5803
31	5063
31	9241
31	313
31	2226
31	6638
31	7451
32	3111
32	405
32	4364
32	3889
32	2308
32	769
32	1889
32	7315
32	1786
32	8771
33	6040
33	1277
33	3244
33	3266
33	7784
33	4194
33	2927
33	176
33	7736
33	8762
34	592
34	2934
34	3710
34	4462
34	5664
34	8842
34	8526
34	8198
34	2608
34	6447
35	3668
35	1428
35	6725
35	6356
35	2128
35	7381
35	7430
35	3225
35	110
35	6173
36	9011
36	9319
36	8235
36	5621
36	7597
36	5348
36	3356
36	1621
36	2023
36	3494
37	3969
37	6393
37	1439
37	5076
37	8797
37	5249
37	4290
37	256
37	5709
37	8269
38	1356
38	608
38	7223
38	5604
38	9016
38	6904
38	4509
38	7986
38	465
38	3576
39	1049
39	7027
39	575
39	2832
39	8734
39	5488
39	2301
39	7709
39	2435
39	8462
40	8490
40	7211
40	8070
40	9485
40	1409
40	3627
40	7199
40	8628
40	9154
40	4754
41	9200
41	2692
41	8565
41	8424
41	9174
41	4202
41	5106
41	6245
41	9984
41	3411
42	4988
42	2312
42	8924
42	8588
42	4472
42	9387
42	8153
42	3292
42	6735
42	8780
43	1872
43	8244
43	80
43	9916
43	6177
43	454
43	8819
43	720
43	8454
43	6563
44	8912
44	9222
44	1997
44	8045
44	1527
44	2732
44	1079
44	8826
44	7519
44	6779
45	6621
45	4410
45	4035
45	7752
45	8077
45	2080
45	5565
45	7105
45	7807
45	8601
46	5197
46	1779
46	3136
46	6873
46	481
46	4263
46	2121
46	373
46	583
46	3180
47	2548
47	3723
47	193
47	4654
47	5276
47	5822
47	4005
47	8172
47	1718
47	8186
48	9539
48	2011
48	8363
48	4105
48	3239
48	8689
48	7156
48	380
48	6156
48	6773
49	8672
49	2616
49	8817
49	3346
49	8749
49	3577
49	8677
49	3541
49	8895
49	9611
50	2235
50	3811
50	5695
50	2967
50	5175
50	9881
50	5160
50	3189
50	3574
50	3187
51	1586
51	2194
51	3921
51	2171
51	1444
51	4251
51	6355
51	1589
51	7123
51	6907
52	8901
52	2064
52	3287
52	6599
52	290
52	1573
52	3292
52	9337
52	5858
52	5919
53	1890
53	8285
53	5627
53	8237
53	3096
53	1155
53	7898
53	1739
53	398
53	613
54	9038
54	8434
54	9318
54	7885
54	2401
54	3105
54	3023
54	1883
54	3340
54	2826
55	2589
55	4638
55	1560
55	9499
55	1014
55	2202
55	7570
55	1271
55	1584
55	5354
56	6404
56	7650
56	6986
56	8442
56	5809
56	7046
56	3442
56	9845
56	6113
56	217
57	669
57	3281
57	2969
57	6683
57	7437
57	5891
57	6065
57	6640
57	3196
57	9910
58	2704
58	1553
58	8397
58	252
58	5303
58	1389
58	6627
58	9333
58	9823
58	3128
59	8262
59	9578
59	5586
59	4231
59	4579
59	1905
59	2622
59	6645
59	2182
59	5405
60	8828
60	6059
60	7072
60	2974
60	6647
60	3388
60	3028
60	1155
60	5598
60	4942
61	7681
61	1652
61	173
61	5826
61	812
61	3802
61	4472
61	4896
61	5534
61	3539
62	6654
62	9331
62	2981
62	8733
62	1258
62	6383
62	8432
62	8152
62	3493
62	1959
63	6477
63	9419
63	373
63	1880
63	1770
63	3883
63	4204
63	7268
63	6579
63	8270
64	826
64	3202
64	6155
64	176
64	1612
64	4236
64	4110
64	4516
64	5584
64	9012
65	8855
65	8320
65	6810
65	8530
65	9305
65	1632
65	7280
65	1248
65	9001
65	9790
66	739
66	6331
66	2620
66	6322
66	7729
66	2770
66	8118
66	8879
66	9774
66	959
67	7038
67	8102
67	6892
67	4660
67	8630
67	6530
67	9794
67	5118
67	5989
67	8690
68	4681
68	7917
68	4419
68	9185
68	4645
68	4850
68	440
68	229
68	4014
68	9597
69	700
69	2565
69	6697
69	6389
69	864
69	5163
69	6517
69	821
69	9531
69	5230
70	1204
70	3665
70	7037
70	7825
70	4111
70	3992
70	744
70	8574
70	1613
70	7673
71	2365
71	4017
71	9889
71	1885
71	825
71	6834
71	7466
71	1932
71	3336
71	852
72	5844
72	8652
72	2535
72	2036
72	5952
72	7255
72	2290
72	6831
72	7463
72	9847
73	4294
73	9539
73	6873
73	5964
73	8696
73	2244
73	4753
73	2111
73	3906
73	7882
74	1865
74	8240
74	5056
74	8312
74	5884
74	4501
74	4448
74	9991
74	9255
74	9694
75	3113
75	4565
75	3922
75	3109
75	4078
75	8227
75	3210
75	647
75	995
75	155
76	4439
76	4251
76	6966
76	440
76	623
76	1678
76	3646
76	8874
76	4559
76	1187
77	1416
77	2635
77	9021
77	3846
77	6114
77	7930
77	7840
77	5801
77	3451
77	5541
78	5631
78	8100
78	2185
78	1218
78	1962
78	7328
78	3492
78	7280
78	6952
78	4228
79	6391
79	2468
79	6044
79	2514
79	9775
79	5331
79	4765
79	8988
79	3012
79	7006
80	6049
80	9512
80	1589
80	7569
80	5310
80	1286
80	8906
80	1360
80	7077
80	9244
81	9305
81	7943
81	7594
81	4896
81	152
81	1246
81	5081
81	3494
81	9891
81	1338
82	4977
82	8106
82	5373
82	4635
82	2341
82	3584
82	5862
82	5358
82	6003
82	1923
83	5282
83	7225
83	9326
83	9744
83	4574
83	7176
83	8686
83	4993
83	7508
83	5203
84	3624
84	6546
84	8456
84	4068
84	1380
84	5925
84	5989
84	395
84	5952
84	6481
85	9581
85	6350
85	3194
85	9237
85	6033
85	6393
85	8856
85	2536
85	9685
85	9220
86	2904
86	2893
86	1470
86	7444
86	4611
86	364
86	3624
86	8448
86	945
86	8915
87	2599
87	9297
87	4847
87	366
87	6926
87	1049
87	9534
87	8959
87	5004
87	8936
88	1377
88	5480
88	1338
88	4483
88	1726
88	5141
88	1387
88	425
88	2357
88	1596
89	6914
89	4021
89	3611
89	8011
89	8545
89	5540
89	7521
89	6461
89	5741
89	5534
90	5455
90	2239
90	8088
90	7996
90	8803
90	1187
90	757
90	6727
90	5720
90	63
91	6192
91	1462
91	7612
91	8869
91	398
91	8582
91	5931
91	166
91	1801
91	6907
92	6888
92	2395
92	4025
92	2658
92	6152
92	2746
92	5257
92	3348
92	6378
92	6962
93	8668
93	4784
93	4489
93	970
93	7724
93	5053
93	1881
93	4972
93	2547
93	2939
94	1021
94	7516
94	281
94	9569
94	7881
94	595
94	5120
94	1780
94	3237
94	3023
95	5887
95	3561
95	9639
95	3856
95	9830
95	7731
95	9744
95	8333
95	3669
95	7240
96	3030
96	4604
96	6594
96	2826
96	5107
96	8982
96	9017
96	7855
96	4267
96	7942
97	6596
97	5604
97	8967
97	1514
97	7907
97	3620
97	6544
97	814
97	3562
97	2200
98	6307
98	8643
98	8451
98	4498
98	949
98	3893
98	178
98	7743
98	6087
98	7373
99	4039
99	6904
99	9929
99	2577
99	6812
99	2570
99	5272
99	2371
99	4250
99	8456
100	2148
100	4366
100	8453
100	8758
100	867
100	2468
100	9369
100	2921
100	22
100	3347
101	2441
101	2103
101	1350
101	5762
101	4422
101	8649
101	1591
101	7865
101	7678
101	1357
102	9611
102	8903
102	8289
102	4974
102	311
102	3076
102	6831
102	3163
102	1490
102	7212
103	3414
103	609
103	8902
103	6769
103	8612
103	8096
103	2581
103	5102
103	5178
103	5091
104	6643
104	1245
104	9115
104	5008
104	7655
104	1098
104	5893
104	1218
104	2302
104	1732
105	6459
105	7565
105	1997
105	7295
105	202
105	6178
105	7786
105	3890
105	4808
105	9242
106	1856
106	7505
106	171
106	3387
106	2492
106	4757
106	6160
106	8843
106	4885
106	5527
107	6425
107	9102
107	1424
107	4201
107	3090
107	3275
107	6169
107	1795
107	5396
107	5074
108	4486
108	9221
108	7697
108	5433
108	7321
108	6265
108	1511
108	1668
108	2307
108	1546
109	2153
109	2936
109	2947
109	3164
109	6590
109	597
109	7588
109	9711
109	1476
109	1645
110	3712
110	530
110	2573
110	2033
110	7107
110	6665
110	1190
110	5597
110	6996
110	8381
111	2278
111	3366
111	2424
111	6323
111	7909
111	5429
111	6752
111	252
111	6565
111	5205
112	4014
112	9971
112	8681
112	303
112	4271
112	5423
112	3092
112	5607
112	5026
112	7229
113	1741
113	9129
113	6186
113	3356
113	8345
113	5451
113	4808
113	1682
113	2594
113	4159
114	8828
114	4890
114	8982
114	3832
114	5776
114	8198
114	8412
114	2322
114	9406
114	3246
115	8454
115	3230
115	9295
115	437
115	3242
115	1363
115	2232
115	4007
115	7829
115	9445
116	6840
116	5465
116	5393
116	1503
116	5917
116	4360
116	7586
116	2032
116	7410
116	2221
117	3909
117	9327
117	8903
117	8948
117	9186
117	1041
117	9180
117	4331
117	2761
117	5483
118	9855
118	2386
118	2009
118	62
118	4728
118	5957
118	3946
118	9397
118	5949
118	2717
119	3040
119	9790
119	8976
119	1249
119	7444
119	524
119	6609
119	2950
119	2265
119	5040
120	6252
120	9697
120	267
120	2597
120	3269
120	6750
120	7668
120	541
120	2342
120	8648
121	6330
121	1937
121	9330
121	6647
121	2845
121	5508
121	8515
121	2154
121	4319
121	3999
122	9306
122	5441
122	876
122	620
122	2371
122	6605
122	8151
122	9831
122	1679
122	7699
123	5659
123	6740
123	9253
123	6667
123	4613
123	7959
123	7594
123	6701
123	7109
123	1922
124	9272
124	1878
124	8617
124	5412
124	8601
124	8530
124	7081
124	6887
124	396
124	5254
125	895
125	4850
125	7097
125	6168
125	9789
125	5274
125	4993
125	9722
125	1143
125	4003
126	2038
126	7322
126	3970
126	8235
126	6499
126	851
126	7794
126	1726
126	8621
126	3918
127	8928
127	5018
127	6480
127	3864
127	1121
127	6041
127	8948
127	6904
127	9239
127	2689
128	3633
128	6907
128	9286
128	2009
128	1175
128	1614
128	8513
128	2129
128	2028
128	8807
129	9435
129	7424
129	9
129	4851
129	3996
129	4903
129	391
129	5320
129	2818
129	1026
130	7221
130	7373
130	8691
130	6508
130	2314
130	5840
130	9592
130	3781
130	751
130	5017
131	510
131	7452
131	5141
131	5043
131	5314
131	8166
131	2346
131	7743
131	3383
131	3320
132	4838
132	966
132	3203
132	5175
132	5802
132	7741
132	262
132	2816
132	9172
132	3309
133	8734
133	3870
133	3137
133	819
133	1738
133	5014
133	5127
133	4487
133	6887
133	2209
134	5487
134	7293
134	6802
134	1294
134	2775
134	3657
134	5032
134	1976
134	3218
134	4406
135	2965
135	3857
135	8215
135	4840
135	4477
135	6103
135	8591
135	1896
135	9664
135	8452
136	3751
136	4930
136	2958
136	3701
136	4535
136	2171
136	1474
136	7581
136	1249
136	7214
137	8655
137	1209
137	8696
137	742
137	114
137	9825
137	9610
137	4661
137	8802
137	4110
138	6937
138	9315
138	1428
138	2695
138	4671
138	3105
138	4028
138	2938
138	4572
138	8980
139	472
139	3053
139	2470
139	550
139	7563
139	9582
139	6303
139	43
139	8190
139	986
140	2947
140	1049
140	9109
140	5892
140	5256
140	7921
140	523
140	8466
140	4775
140	8284
141	8528
141	8711
141	2849
141	9730
141	2706
141	1836
141	9962
141	7136
141	3855
141	7216
142	8975
142	4197
142	3865
142	4254
142	8013
142	8915
142	3624
142	9504
142	9884
142	8174
143	4281
143	578
143	3317
143	9778
143	860
143	9382
143	7346
143	2949
143	5325
143	2487
144	9966
144	291
144	9970
144	8128
144	7121
144	8252
144	7236
144	4308
144	506
144	1188
145	1872
145	2919
145	9320
145	8900
145	9494
145	3898
145	2395
145	884
145	5095
145	6969
146	693
146	5150
146	8609
146	4337
146	9645
146	8164
146	1449
146	8364
146	2811
146	6207
147	4175
147	4065
147	2618
147	8140
147	9762
147	7447
147	1001
147	5174
147	6727
147	7648
148	5970
148	3544
148	690
148	2103
148	8020
148	9842
148	2204
148	2368
148	7459
148	8547
149	642
149	54
149	3942
149	6715
149	8611
149	2319
149	1497
149	6437
149	9110
149	4883
150	7731
150	6954
150	1253
150	561
150	3766
150	4844
150	4148
150	1947
150	9042
150	3959
151	6854
151	7562
151	1409
151	3723
151	5963
151	5059
151	5522
151	3577
151	650
151	2628
152	6603
152	9588
152	958
152	5623
152	9296
152	9677
152	2904
152	7579
152	6437
152	3495
153	6244
153	6205
153	806
153	3528
153	6856
153	5691
153	4038
153	3008
153	9003
153	2684
154	7867
154	3336
154	6557
154	3513
154	9730
154	7662
154	5055
154	7742
154	7325
154	8031
155	2975
155	7980
155	3351
155	8852
155	6274
155	6867
155	1192
155	772
155	4530
155	5944
156	4497
156	304
156	8501
156	2982
156	4298
156	8390
156	6438
156	9295
156	3564
156	4401
157	1694
157	5916
157	937
157	2515
157	5893
157	2246
157	3946
157	1953
157	334
157	5277
158	6298
158	7371
158	1362
158	6248
158	5328
158	4198
158	8508
158	899
158	4951
158	6454
159	9960
159	3904
159	8002
159	668
159	3075
159	2471
159	8419
159	9754
159	2091
159	520
160	3416
160	5116
160	6728
160	6947
160	7841
160	8912
160	2228
160	8469
160	8980
160	4266
161	5142
161	7400
161	6176
161	2411
161	3355
161	4593
161	8765
161	7362
161	6640
161	2239
162	6332
162	8467
162	5826
162	3703
162	1681
162	4785
162	6069
162	5651
162	3534
162	2298
163	666
163	401
163	7910
163	9272
163	186
163	4883
163	1096
163	3542
163	9144
163	5789
164	2000
164	6130
164	3843
164	4253
164	1472
164	7007
164	1962
164	6429
164	8075
164	984
165	8026
165	6280
165	5376
165	4662
165	8144
165	4584
165	3631
165	2598
165	6593
165	3308
166	7786
166	2731
166	5746
166	3929
166	8526
166	1524
166	5600
166	6919
166	2470
166	7836
167	9545
167	4210
167	9063
167	5054
167	377
167	6412
167	1971
167	5968
167	1031
167	6625
168	4456
168	894
168	6179
168	8119
168	9599
168	4915
168	7683
168	5333
168	4151
168	1184
169	385
169	579
169	5686
169	5300
169	6115
169	9268
169	4871
169	4290
169	3047
169	7688
170	6298
170	5594
170	5941
170	508
170	9439
170	3547
170	1237
170	781
170	8894
170	6733
171	6808
171	1042
171	4524
171	1119
171	7601
171	7365
171	6256
171	6307
171	624
171	2225
172	8307
172	4470
172	5056
172	8110
172	5904
172	7750
172	345
172	2455
172	9919
172	3153
173	4420
173	3743
173	4229
173	3605
173	3842
173	8529
173	15
173	8909
173	6453
173	57
174	3921
174	8962
174	8087
174	8980
174	1295
174	9187
174	5464
174	4326
174	5679
174	1702
175	317
175	5134
175	3407
175	6491
175	2562
175	3148
175	2638
175	2612
175	5456
175	8038
176	9237
176	4811
176	6054
176	6796
176	4681
176	6010
176	8748
176	8165
176	3883
176	4084
177	5934
177	5324
177	2912
177	8417
177	2064
177	1036
177	1125
177	1674
177	5081
177	1847
178	7398
178	8394
178	7875
178	661
178	2663
178	6761
178	7896
178	875
178	5646
178	4159
179	6510
179	8314
179	6427
179	4144
179	4125
179	6024
179	5355
179	3007
179	5469
179	3356
180	9236
180	2119
180	9297
180	6891
180	2057
180	4406
180	2634
180	2051
180	3290
180	6175
181	4783
181	3785
181	3025
181	224
181	7730
181	9593
181	2191
181	4391
181	4441
181	6869
182	4128
182	6499
182	6335
182	2273
182	797
182	2577
182	1939
182	694
182	3175
182	4686
183	5840
183	8822
183	1968
183	6628
183	5407
183	434
183	8889
183	7914
183	2805
183	6118
184	1103
184	5065
184	7189
184	4648
184	3664
184	6417
184	6687
184	2326
184	9443
184	6379
185	3548
185	8944
185	4631
185	2406
185	7245
185	2868
185	1755
185	9112
185	4118
185	7999
186	7088
186	1972
186	2488
186	5302
186	315
186	4426
186	9272
186	9319
186	2353
186	4485
187	6556
187	4489
187	5277
187	3728
187	1327
187	7900
187	3294
187	5993
187	9035
187	4253
188	9157
188	839
188	2484
188	1054
188	116
188	5068
188	1284
188	65
188	2990
188	5509
189	7920
189	2289
189	3312
189	6693
189	7934
189	526
189	6792
189	5757
189	9171
189	6487
190	9131
190	944
190	3521
190	9020
190	4135
190	4540
190	3090
190	4764
190	4089
190	7261
191	9359
191	769
191	2881
191	438
191	2766
191	8831
191	1946
191	1223
191	4440
191	5880
192	393
192	9104
192	5079
192	1031
192	8425
192	7632
192	171
192	3442
192	1043
192	5972
193	180
193	8638
193	4340
193	4014
193	8109
193	6541
193	5045
193	8706
193	1652
193	7898
194	6590
194	6693
194	4104
194	384
194	155
194	9450
194	2306
194	3722
194	5302
194	6363
195	6050
195	8293
195	4535
195	5974
195	7369
195	5800
195	5114
195	4574
195	1092
195	5269
196	9735
196	1542
196	4335
196	5485
196	3499
196	2950
196	3462
196	768
196	2142
196	8949
197	4988
197	3374
197	2904
197	5693
197	1733
197	2549
197	2341
197	6107
197	5739
197	2987
198	7057
198	360
198	154
198	6549
198	8234
198	855
198	6608
198	1552
198	5267
198	8800
199	3353
199	340
199	2860
199	5257
199	1089
199	9651
199	1775
199	9482
199	5267
199	7046
200	7755
200	3598
200	8180
200	6688
200	2913
200	4478
200	1146
200	6391
200	5279
200	3005
201	5852
201	8603
201	165
201	2426
201	6195
201	906
201	3478
201	5645
201	7200
201	6946
202	8271
202	9301
202	1870
202	1989
202	7425
202	7146
202	7655
202	6870
202	6302
202	8216
203	3768
203	6151
203	9841
203	8866
203	9384
203	697
203	8441
203	527
203	8654
203	7400
204	7320
204	4655
204	9721
204	756
204	9741
204	894
204	5320
204	2489
204	8797
204	7678
205	5376
205	4194
205	5127
205	3085
205	7683
205	9038
205	6587
205	859
205	2075
205	8045
206	1819
206	3835
206	3062
206	2332
206	1876
206	1707
206	8382
206	4125
206	4284
206	1062
207	3029
207	627
207	5610
207	4107
207	8481
207	5714
207	7439
207	3398
207	8787
207	235
208	6993
208	3211
208	8012
208	4581
208	3908
208	1205
208	1757
208	9093
208	7216
208	8040
209	3961
209	1182
209	8137
209	916
209	8999
209	1076
209	2486
209	5994
209	2925
209	1643
210	5468
210	602
210	5665
210	3597
210	4726
210	1923
210	6816
210	2977
210	6367
210	510
211	7629
211	8014
211	1177
211	1446
211	3387
211	8720
211	5183
211	3228
211	9174
211	7057
212	6196
212	251
212	5563
212	5166
212	4563
212	9880
212	3417
212	3433
212	2960
212	2097
213	2810
213	9511
213	7642
213	677
213	2115
213	4558
213	1900
213	4236
213	5636
213	9994
214	5857
214	5033
214	3213
214	131
214	1130
214	3367
214	5903
214	5083
214	6688
214	3279
215	2396
215	1170
215	4355
215	6958
215	6137
215	6700
215	4575
215	7484
215	2191
215	8298
216	2024
216	1557
216	5674
216	8418
216	6846
216	3851
216	8070
216	9490
216	1926
216	4667
217	2018
217	4693
217	1280
217	7453
217	3696
217	7822
217	6350
217	3255
217	6783
217	9851
218	3610
218	7346
218	1051
218	6013
218	6866
218	5460
218	4608
218	9573
218	7223
218	4385
219	4799
219	207
219	4009
219	247
219	6742
219	6141
219	2165
219	9720
219	4123
219	6358
220	6891
220	4560
220	5596
220	1672
220	9678
220	1709
220	8944
220	1629
220	7424
220	3428
221	1448
221	5956
221	264
221	6135
221	495
221	9670
221	5633
221	380
221	2551
221	7687
222	1188
222	5926
222	2792
222	7615
222	8286
222	5177
222	7858
222	9921
222	997
222	3641
223	343
223	6473
223	7100
223	3767
223	8869
223	1802
223	942
223	1090
223	7573
223	6574
224	3572
224	8484
224	9573
224	3431
224	8148
224	6060
224	2342
224	8447
224	6465
224	1571
225	1368
225	59
225	2733
225	4151
225	7762
225	1960
225	7096
225	7678
225	2552
225	258
226	6077
226	5999
226	396
226	1784
226	5752
226	6765
226	8779
226	9192
226	8743
226	1822
227	1544
227	4940
227	8311
227	9240
227	2041
227	1109
227	9304
227	3897
227	2125
227	1447
228	8351
228	8391
228	5053
228	4816
228	5779
228	4028
228	4043
228	9679
228	6781
228	7640
229	889
229	3565
229	9648
229	7400
229	2788
229	9144
229	1712
229	7526
229	2255
229	1709
230	8253
230	2536
230	2358
230	9246
230	8601
230	2844
230	6659
230	1948
230	6772
230	175
231	3750
231	2518
231	1794
231	6169
231	2564
231	4819
231	8701
231	467
231	6634
231	1806
232	8084
232	4927
232	8899
232	754
232	6385
232	6818
232	4906
232	1283
232	3516
232	4273
233	8793
233	1830
233	6868
233	5386
233	8011
233	3336
233	9176
233	2259
233	9304
233	8207
234	1591
234	6462
234	4904
234	4381
234	9826
234	4231
234	3605
234	6026
234	1383
234	7032
235	7813
235	6302
235	5873
235	7053
235	5470
235	7386
235	1913
235	812
235	5097
235	8701
236	1011
236	2674
236	8648
236	6261
236	8970
236	5287
236	6549
236	3648
236	1625
236	6093
237	530
237	5151
237	5891
237	7930
237	3773
237	8517
237	8632
237	7985
237	146
237	6118
238	6661
238	9720
238	1719
238	115
238	9721
238	5852
238	4035
238	5990
238	9798
238	6043
239	4934
239	3437
239	9981
239	9657
239	918
239	5163
239	3009
239	8153
239	1931
239	8457
240	5647
240	869
240	1520
240	3494
240	4128
240	9657
240	4425
240	6971
240	6117
240	6591
241	1471
241	4682
241	9375
241	1593
241	1400
241	6499
241	3691
241	4101
241	5376
241	533
242	5199
242	2447
242	2554
242	4677
242	4626
242	929
242	8033
242	785
242	6475
242	1372
243	9045
243	2269
243	5571
243	366
243	3465
243	9499
243	8959
243	91
243	7850
243	6854
244	5496
244	1228
244	2825
244	1367
244	7217
244	2294
244	6190
244	7334
244	7157
244	1932
245	7290
245	5241
245	1170
245	1898
245	5831
245	8980
245	1855
245	1939
245	6507
245	5079
246	9178
246	1865
246	3459
246	1589
246	6796
246	5310
246	8787
246	2293
246	2021
246	2540
247	4489
247	7739
247	6678
247	514
247	7076
247	6185
247	3281
247	8100
247	8087
247	7155
248	6356
248	8380
248	7892
248	1724
248	9003
248	2728
248	9598
248	5309
248	3311
248	241
249	5673
249	2684
249	5730
249	6176
249	9689
249	8519
249	6366
249	7418
249	9408
249	9647
250	7573
250	5869
250	9565
250	2422
250	7872
250	6493
250	5374
250	1481
250	8020
250	3827
251	4280
251	5748
251	6730
251	9420
251	739
251	4211
251	1051
251	4174
251	6186
251	3985
252	3495
252	7089
252	1068
252	9167
252	2944
252	6779
252	8700
252	7467
252	6336
252	7975
253	1925
253	3789
253	3051
253	1676
253	5022
253	8202
253	2461
253	574
253	5766
253	9307
254	2614
254	9035
254	8031
254	5456
254	8021
254	2483
254	7318
254	5845
254	4952
254	1600
255	4047
255	2558
255	3579
255	3264
255	8764
255	9991
255	5638
255	1979
255	2672
255	3114
256	9542
256	2759
256	6040
256	5315
256	5964
256	1784
256	4765
256	9964
256	4337
256	1809
257	4082
257	5865
257	333
257	2826
257	8801
257	4154
257	4801
257	4693
257	4142
257	9188
258	2155
258	4302
258	7944
258	1241
258	4466
258	475
258	4670
258	4547
258	8342
258	2493
259	6384
259	2623
259	8919
259	2144
259	9984
259	1463
259	8909
259	2666
259	8758
259	9654
260	4257
260	5020
260	890
260	6997
260	5942
260	8888
260	3824
260	7880
260	7419
260	6069
261	5662
261	3541
261	8284
261	4435
261	9273
261	5714
261	3804
261	1234
261	9009
261	1806
262	9418
262	1176
262	4953
262	43
262	1671
262	9264
262	1961
262	3199
262	6019
262	5067
263	5793
263	2307
263	1006
263	1112
263	2305
263	486
263	6771
263	9354
263	2342
263	8539
264	8885
264	1264
264	7156
264	8634
264	3024
264	1410
264	8629
264	5803
264	8175
264	3236
265	1666
265	6836
265	2285
265	7960
265	3160
265	1289
265	7978
265	484
265	9135
265	9198
266	1458
266	2210
266	4918
266	4195
266	5498
266	3594
266	4464
266	2476
266	8867
266	2535
267	7006
267	330
267	9976
267	8023
267	9677
267	9362
267	5180
267	2777
267	1415
267	8507
268	2574
268	521
268	1788
268	1830
268	4881
268	4928
268	394
268	6786
268	523
268	2443
269	3053
269	9907
269	8515
269	9503
269	1360
269	11
269	6082
269	1112
269	3541
269	6478
270	3801
270	6678
270	5743
270	5497
270	3593
270	5680
270	6422
270	244
270	3962
270	4296
271	783
271	9595
271	6057
271	8619
271	5494
271	8538
271	5765
271	7453
271	3840
271	6786
272	2878
272	3290
272	2457
272	3464
272	4152
272	7395
272	7847
272	3619
272	5453
272	3028
273	3903
273	9998
273	4263
273	9756
273	8564
273	9408
273	4176
273	9394
273	366
273	3023
274	5092
274	3804
274	1077
274	4939
274	8351
274	5399
274	3348
274	564
274	4061
274	8848
275	1516
275	1287
275	8251
275	4004
275	7235
275	3569
275	735
275	6788
275	9127
275	2261
276	6074
276	5840
276	1145
276	1198
276	6343
276	2220
276	6866
276	3809
276	5540
276	3390
277	6217
277	4703
277	9211
277	9720
277	1116
277	7796
277	226
277	852
277	8175
277	539
278	6232
278	1066
278	6960
278	2596
278	2350
278	1108
278	3368
278	2618
278	8074
278	3704
279	5217
279	5601
279	2270
279	2232
279	2322
279	5234
279	701
279	3156
279	3887
279	2223
280	3882
280	7434
280	6018
280	6099
280	1968
280	4472
280	2399
280	1173
280	3028
280	5693
281	806
281	2017
281	5029
281	5263
281	2995
281	9543
281	2011
281	4487
281	8632
281	8552
282	8852
282	9301
282	7249
282	8630
282	4289
282	1509
282	1335
282	3652
282	270
282	1256
283	5069
283	8254
283	3046
283	2626
283	5413
283	9313
283	1717
283	4823
283	7923
283	9792
284	7532
284	5739
284	9881
284	8002
284	7619
284	639
284	3125
284	2414
284	7685
284	400
285	7190
